"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date"
"1502","RT @HonestMessage: People need to remember that just because someone looks happy, doesn't mean that they actually are.",FALSE,0,NA,2018-03-24 23:57:17,FALSE,NA,"977695880923852801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MunirahAbd_",3,TRUE,FALSE,NA,NA,2018-03-24
"1503","RT @9GAG: Happy #NationPuppyDay https://t.co/QETroA6hJ6",FALSE,0,NA,2018-03-24 23:57:17,FALSE,NA,"977695880743567361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hang_gom",19303,TRUE,FALSE,NA,NA,2018-03-24
"1504","RT @meaningwater: <U+C5B8><U+C81C><U+B098><U+BE5B><U+B098><U+B294><U+C131><U+C6B4><U+C544>
#<U+C6B0><U+B9AC><U+C758>_<U+BD04>_<U+C131><U+C6B4><U+C544>_<U+C0DD><U+C77C><U+CD95><U+D558><U+D574>
<U+C131><U+C6B4><U+C774><U+AC00><U+B108><U+BB34><U+C790><U+B791><U+C2A4><U+B7EC><U+C6CC>
#HAPPY_SUNGWOON_DAY
<U+B208><U+C5D0><U+B123><U+C5B4><U+B3C4><U+BB34><U+D574><U+D55C><U+D558><U+C131><U+C6B4><U+C0AC><U+B791><U+D574>",FALSE,0,NA,2018-03-24 23:57:17,FALSE,NA,"977695880739352576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wannablefollow",26,TRUE,FALSE,NA,NA,2018-03-24
"1505","RT @madisonnburnss: can’t stand people that bitch 24/7. like i know i complain a lot but gd let shit go and be happy",FALSE,0,NA,2018-03-24 23:57:17,FALSE,NA,"977695879976177665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KiahHerron",6,TRUE,FALSE,NA,NA,2018-03-24
"1506","RT @kingcx_: concept: me, naked, surrounded by succulents, draped in vines, wearing a crown of thorns... just need a photographer.. i hate…",FALSE,0,NA,2018-03-24 23:57:17,FALSE,NA,"977695879430922242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrulyQueenZ",6,TRUE,FALSE,NA,NA,2018-03-24
"1507","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:57:16,FALSE,NA,"977695878839283712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nottanielll",23533,TRUE,FALSE,NA,NA,2018-03-24
"1508","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:16,FALSE,NA,"977695878516477952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaharaSarker",107738,TRUE,FALSE,NA,NA,2018-03-24
"1509","RT @deadpistols: and a happy new year https://t.co/oNlfzbnPCm",FALSE,0,NA,2018-03-24 23:57:16,FALSE,NA,"977695878176739329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaIlowbeliever",184,TRUE,FALSE,NA,NA,2018-03-24
"1510","RT @slcyaf: @slcyaf i'm making this thread for him because I want to see him happy, 24/7.",FALSE,0,NA,2018-03-24 23:57:16,FALSE,NA,"977695877312794624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ncvergiveup",2,TRUE,FALSE,NA,NA,2018-03-24
"1511","RT @PurinaCatChow: @RainBowDash87 That's great to hear! We're happy Piper enjoyed the sample.",FALSE,0,NA,2018-03-24 23:57:16,FALSE,NA,"977695877019193344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JacKillin37",16,TRUE,FALSE,NA,NA,2018-03-24
"1512","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:57:16,FALSE,NA,"977695876331331585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaisyDoubleD",1930,TRUE,FALSE,NA,NA,2018-03-24
"1513","RT @megafanford: Our happy winners of the mega #megafanford contest are haing a blast tonight in a skybox. Have fun! #GoHabsGo @FordQuebec…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695874884059136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drea2612",9,TRUE,FALSE,NA,NA,2018-03-24
"1514","RT @jjinbbyong: you might think you're happy but you can never be as happy as Jackson putting on so much blush on JB",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695874699608064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaygyii",343,TRUE,FALSE,NA,NA,2018-03-24
"1515","RT @groovypendys: Im so happy with how these geode slices came out<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> cant wait to wrap these babies and turn them into pendants<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.c…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695874355814402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anastajiarosso",3667,TRUE,FALSE,NA,NA,2018-03-24
"1516","RT @AmaaMiaa: The fact that sis is on live with her ex/baby father nd cooling with her man at the same time nd they all joking around with…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695874317979648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_LilTai",2921,TRUE,FALSE,NA,NA,2018-03-24
"1517","RT @clarkeygirl166: @artsenvironsa @TrumpsBlonde Let's hope the Senate makes some serious changes.  The Tea Party politicians like Rand Pau…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695874242564096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lookupfolks",2,TRUE,FALSE,NA,NA,2018-03-24
"1518","RT @evilemilie: the crowd in DC singing happy birthday Nick, who would have turned 18 today https://t.co/oTlZD77QvP",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695874032783360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bobheim68",3689,TRUE,FALSE,NA,NA,2018-03-24
"1519","RT @caliprice6: Happy 18th Birthday to me! <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> https://t.co/4GaZOJVwIB",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695873999233025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Br4ndonyo",2,TRUE,FALSE,NA,NA,2018-03-24
"1520","RT @athibon: if someone makes you happy, make them happier",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695873445564416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izzycimarrusti1",56058,TRUE,FALSE,NA,NA,2018-03-24
"1521","RT @Avargas2403: "" Learn, as if you were to live Forever "" Mahatma Gandhi <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>              <ed><U+00A0><U+00BC><ed><U+00BC><U+00BF> Happy new month <ed><U+00A0><U+00BC><ed><U+00BD><U+0092> Beautiful March <ed><U+00A0><U+00BC><ed><U+00BC><U+00B1> Blessed by G…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695872803917826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sil55368394",359,TRUE,FALSE,NA,NA,2018-03-24
"1522","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695872560574464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cubandefense",23533,TRUE,FALSE,NA,NA,2018-03-24
"1523","RT @dpbrelsford: if someone makes you happy, make them happier.",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695872246059013",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allisonn_mae17",151,TRUE,FALSE,NA,NA,2018-03-24
"1524","RT @Damonalbarn: Happy Birthday Damon! https://t.co/pIuzHfKKW0",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695871772037121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TGTBTQ_Arg",1953,TRUE,FALSE,NA,NA,2018-03-24
"1525","RT @SadBoyRel: A feeling I never want to lose, everything won’t always be easy<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>but I pray God keeps us strong and works with us through eve…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695871172317189",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kelessaahh",41,TRUE,FALSE,NA,NA,2018-03-24
"1526","RT @DaYoungGo1: #<U+C6B0><U+B9AC><U+B4E4><U+C758>_6<U+C8FC><U+B144>_<U+BE44><U+D22C><U+BE44>_<U+B355><U+BD84><U+C774><U+C57C>  #<U+BE44><U+D22C><U+BE44><U+AC00>_6<U+B144><U+B3D9><U+C548>_<U+C368><U+C628>_<U+C6B0><U+B9AC><U+C774><U+C57C><U+AE30>_<U+C5D4><U+B529><U+B530><U+C708><U+C5C6><U+C5B4> #rt<U+C774><U+BCA4><U+D2B8> #<U+BE44><U+D22C><U+BE44>
<U+BE44><U+D22C><U+BE44><U+AC00> <U+B300><U+BDD4> 6<U+C8FC><U+B144> <U+AE30><U+B150> <U+CCAB> <U+C54C><U+D2F0> <U+C774><U+BCA4><U+D2B8><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> <U+C54C><U+D2F0><U+B9CC> <U+D558><U+ACE0> <U+AC00><U+C138><U+C694>~
<U+C721><U+C131><U+C7AC> <U+D22C><U+BA85><U+D3EC><U+CE74> 2<U+BD84> <U+BCF4><U+B0B4><U+B4DC><U+B824><U+C694><ed><U+00A0><U+00BD><ed><U+00B8><U+0099>
<U+B2F9><U+BC1C><U+C740> 26<U+C77C>…",FALSE,0,NA,2018-03-24 23:57:15,FALSE,NA,"977695871088320512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","btob_so_happy",370,TRUE,FALSE,NA,NA,2018-03-24
"1527","RT @RVhIhetFTgKF11m: #<U+56FD><U+898B><U+82F1><U+751F><U+8A95><U+796D>2018 

<U+4F11><U+6B62><U+4E2D><U+3060><U+3051><U+3069><U+3001><U+30AF><U+30CB><U+30DF><U+30F3><U+306E><U+3053><U+3068><U+304A><U+795D><U+3044><U+3059><U+308B>!<U+304A><U+3081><U+3067><U+3068><U+3046>
.*<U+FF65><U+2665><U+FF9F>Happy Birthday <U+266C> °<U+FF65><U+2665>*.

<U+3044><U+3064><U+3082><U+7652><U+3057><U+3092><U+304F><U+308C><U+3066><U+3042><U+3056><U+3059><U+7B11>!

<U+2B07><U+62FE><U+3044><U+753B> https://t.co/pM0HcbjkLq",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695870765359104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","momohana325",19,TRUE,FALSE,NA,NA,2018-03-24
"1528","RT @doasplitonit: Y’all: OMG DONT CHEAT. IF UR NOT HAPPY JUST LEAVE 
Also y’all: YOU CANT LEAVE JUST CAUSE YOU’RE “NOT HAPPY” https://t.co/…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695870383779840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrMack94",82,TRUE,FALSE,NA,NA,2018-03-24
"1529","RT @ErinAJensen: Off to my day job, then typing ribbons on bookmarks to give away at my book signing tomorrow.
(Will catch up on RT's &amp; fol…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695870048071680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KZ_Howell",3,TRUE,FALSE,NA,NA,2018-03-24
"1530","RT @stylesscrabble: LOOK HOW HAPPY HE IS HEARING THE CROWD SINGING MEDICINE AND COMPLETING THE LYRICS UGH https://t.co/uKgP57EimQ",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695870031364096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NIALLTMNT",95,TRUE,FALSE,NA,NA,2018-03-24
"1531","RT @DonnaLeanneGwin: They(pelosi,schumer &amp;more)
Pulled a fast one on President Trump &amp; HE’S NOT HAPPY!
I KNOW THE MAN I VOTED FOR,STILL TRU…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695869616164864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patriot66874185",10,TRUE,FALSE,NA,NA,2018-03-24
"1532","RT @btsanalytics: Happy #JhopeAppreciationDay! 

To @BTS_twt j-hope, who’s passion for music and dance is admirable in many ways! <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>

D-4 ti…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695869368594432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallygirl_31",10236,TRUE,FALSE,NA,NA,2018-03-24
"1533","RT @NBAFRANCE: <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> 

Happy B. @ChrisBosh <ed><U+00A0><U+00BC><ed><U+00BE><U+0082> https://t.co/ii6KyMz0Kk",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695869364563969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LarsOnCassanO",150,TRUE,FALSE,NA,NA,2018-03-24
"1534","RT @lynbee07: Happy 24th LizQuen!

Your Forever is always in my prayers!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

cto marcosjuancastillo IG

#EnriqueAt26In6Days https://…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695869213405184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salik_tin",62,TRUE,FALSE,NA,NA,2018-03-24
"1535","RT @idgadph: ""mahal mo?""

oo

""ba't sumuko ka?""

hindi naman kasi porque't mahal mo, ipaglalaban mo na hanggan dulo. if she/he not happy wi…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695868747829253",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jingkyramos",6185,TRUE,FALSE,NA,NA,2018-03-24
"1536","RT @Alhamdhulillaah: You did not choose your:
1 birthplace
2 skin color
3 birth parents, family
4 birth gender
5 birth language
6 birth nam…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695867816722432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danialnoz",3401,TRUE,FALSE,NA,NA,2018-03-24
"1537","RT @kali4change: Happy birthday Nick Dworet. you would have been 18 today. I wish I had the opportunity to get to know you. Today, I marche…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695867695194112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krmilstead",99,TRUE,FALSE,NA,NA,2018-03-24
"1538","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695867544195073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImPharaoh___",107738,TRUE,FALSE,NA,NA,2018-03-24
"1539","RT @ShawnMendes: Happy birthday @elvisduran !! Love you x",FALSE,0,NA,2018-03-24 23:57:14,FALSE,NA,"977695866977968128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YeniAlexandra14",14000,TRUE,FALSE,NA,NA,2018-03-24
"1540","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695865774120960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaysha16_",107738,TRUE,FALSE,NA,NA,2018-03-24
"1541","RT @mcgidotorg: Our newly baptized brethren will now offer a song of praise to God! Welcome to the fold, brethren! Happy Thanksgiving of Go…",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695865522417664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AJ_Cebreros",44,TRUE,FALSE,NA,NA,2018-03-24
"1542","RT @catsofinstagram: From @the.dark_lord: “Blessing your feed with my sexy knees!! Happy Caturday!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>” #catsofinstagram https://t.co/PNgj2…",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695865283465216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rainbow_girlf",115,TRUE,FALSE,NA,NA,2018-03-24
"1543","RT @shadow_twts: @BTS_twt jumped up to #39 in the ""Artists with the Most Views in YouTube""!

Happy Streaming Armys!",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695865253998592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kcirtapaledasor",194,TRUE,FALSE,NA,NA,2018-03-24
"1544","RT @QiaolianMM: Goodnight. I love Melinda May, and I just want her to be happy, for AoS to deal with her trauma and give her some actual sc…",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695863710633985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fernand49807766",9,TRUE,FALSE,NA,NA,2018-03-24
"1545","RT @Tee_kaaa: My happy place<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2764><U+FE0F><U+200D><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+200D><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> https://t.co/fpZZXbQeFk",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695863693864960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Rinesha21",156,TRUE,FALSE,NA,NA,2018-03-24
"1546","RT @HunterGaming76: Good Morning! Happy Saturday! Let's play video games all day long! YES! @watchmixer @MixerShares @RetweetMixer @MixerUn…",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695863496724481",NA,"<a href=""http://SupportStreamers.com"" rel=""nofollow"">SupportStreamers</a>","SupStreamers",15,TRUE,FALSE,NA,NA,2018-03-24
"1547","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:13,FALSE,NA,"977695863375097856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiffany_n1998",107738,TRUE,FALSE,NA,NA,2018-03-24
"1548","RT @FrankLuntz: The #MAGA crowd is not happy with Parkland student @DavidHogg111’s use of profanity. https://t.co/yG5NMVDM2Q",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695862276096000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MimiC65",156,TRUE,FALSE,NA,NA,2018-03-24
"1549","RT @teaindiauk: <ed><U+00A0><U+00BD><ed><U+00B0><U+00A3> #WIN a Set of 4 Egg-Cups &amp; the new Tea India Ayurvedic Range <U+2615><U+FE0F> RT &amp; F to enter!

Happy #FreebieFriday everyone. We've te…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695862095626241",NA,"<a href=""https://twitaculous.com/"" rel=""nofollow"">Twitaculous - Win Stuff!</a>","BrilliantMummy",269,TRUE,FALSE,NA,NA,2018-03-24
"1550","RT @MissyElliott: HAPPY #NATIONALPUPPYDAY from Ms FENDI Dior! Now listen I don’t condone puppies using foul language but my guess is Ms FEN…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695861894516736",NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","Mr1738",561,TRUE,FALSE,NA,NA,2018-03-24
"1551","RT @tonyxhappiness: The second Rhodey, Pepper, Happy, or any of the bots see Steve: https://t.co/SOnPg6Pub8",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695861286223872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GOOEY_Gore",3,TRUE,FALSE,NA,NA,2018-03-24
"1552","RT @Diegor_Barros: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>Happy Friday everyone! 
Over 200 tank tops sold. Get yours now and receive an exclusive video (remember to screen shot…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695860346802177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HectorDrew3",3238,TRUE,FALSE,NA,NA,2018-03-24
"1553","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695860153872384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlazingRoselia",1930,TRUE,FALSE,NA,NA,2018-03-24
"1554","RT @adoredbts: happy yoongi is extremely important https://t.co/TirjiLW8jt",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695860099198976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kirstenylhx",1056,TRUE,FALSE,NA,NA,2018-03-24
"1555","RT @garylfrancione: The grassroots abolitionist movement is growing. It is a movement composed of individuals who promote justice for nonhu…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695859931602944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnMust",12,TRUE,FALSE,NA,NA,2018-03-24
"1556","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695859822485505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adiaalston",107738,TRUE,FALSE,NA,NA,2018-03-24
"1557","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:12,FALSE,NA,"977695858853601280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nolimittkj",107738,TRUE,FALSE,NA,NA,2018-03-24
"1558","RT @jyoungwhite: me when my friend is telling the same story they always tell, for like the 20th time, but I let them finish bc I know it m…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695857498783744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jevqq",51220,TRUE,FALSE,NA,NA,2018-03-24
"1559","RT @Syamilaaa_: pagi tadi pergi pasar ada lelaki cari ikan apa tah gigih dia google tunjuk gambar ikan tu kat pakcik makcik yang jual ikan…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695857192550400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tirahanuar",21477,TRUE,FALSE,NA,NA,2018-03-24
"1560","RT @soompi: Happy Birthday to #ParkBom! #HappyParkBomDay! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089> Catch up with her: https://t.co/XGJhoICYEs https://t.co/J3DivRKea5",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695857087717377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","________haet",5045,TRUE,FALSE,NA,NA,2018-03-24
"1561","RT @LAZFYRE: Happy Sunday! Here's a free lesson on how to properly fuck a cock with a deliciously plump rump carrying the momentum.  @Adria…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695856873885696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alex22425225",500,TRUE,FALSE,NA,NA,2018-03-24
"1562","RT @FoxNews: .@POTUS: ""Not happy with $1.6 billion but it does start the wall and we will make that $1.6 billion go very, very far."" https:…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695856819253248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billyc6",136,TRUE,FALSE,NA,NA,2018-03-24
"1563","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695855984615424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexisnosky",107738,TRUE,FALSE,NA,NA,2018-03-24
"1564","RT @LizWill99: @TheTruthShallS4 @RobinHoodReport @mikefarb1 Then Mike is your guy! He’s been covering issues with electronic voting machine…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695855695286273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","genehil34403639",8,TRUE,FALSE,NA,NA,2018-03-24
"1565","RT @Anaboko_KarasuX: Happy birthday @brownelegz, @SophiaBlaqk, and @Ladybug_Cosplay #cosplaybirthday

Happy birthday @Alisonmacinnis #Power…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695855510802433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ComicBookTheate",1,TRUE,FALSE,NA,NA,2018-03-24
"1566","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:57:11,FALSE,NA,"977695855347224576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaEngelbrech5",1930,TRUE,FALSE,NA,NA,2018-03-24
"1567","RT @nmatsuzaki: Happy to meet with Senator even with the snow storm conditions that closed most Federal offices. She’s pushing for Title II…",FALSE,0,NA,2018-03-24 23:57:10,FALSE,NA,"977695854063579136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winstonsakurai",2,TRUE,FALSE,NA,NA,2018-03-24
"1568","RT @GrandesDevotion: IM SO HAPPY TO SEE ARIANA ON STAGE AGAIN. HAVING THE BEST TIME #MarchForOurLives https://t.co/DQYQIYsPfN",FALSE,0,NA,2018-03-24 23:57:10,FALSE,NA,"977695853493276672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ilsanchuu",874,TRUE,FALSE,NA,NA,2018-03-24
